#OTU ID	CKBMH1	CKBMH2	CKBMH3	CKBMH4	CKBMH5	CKLMH1	CKLMH2	CKLMH3	CKLMH4	CKLMH5	CKRMH1	CKRMH2	CKRMH3	CKRMH4	CKRMH5	CKRoMH1	CKRoMH2	CKRoMH3	CKRoMH4	CKRoMH5	CKSMH1	CKSMH2	CKSMH3	CKSMH4	CKSMH5	D1BMH1	D1BMH2	D1BMH3	D1BMH4	D1BMH5	D1LMH1	D1LMH2	D1LMH3	D1LMH4	D1LMH5	D1RMH1	D1RMH2	D1RMH3	D1RMH4	D1RMH5	D1RoMH1	D1RoMH2	D1RoMH3	D1RoMH4	D1RoMH5	D1SMH1	D1SMH2	D1SMH3	D1SMH4	D1SMH5	D2BMH1	D2BMH2	D2BMH3	D2BMH4	D2BMH5	D2LMH1	D2LMH2	D2LMH3	D2LMH4	D2LMH5	D2RMH1	D2RMH2	D2RMH3	D2RMH4	D2RMH5	D2RoMH1	D2RoMH2	D2RoMH3	D2RoMH4	D2RoMH5	D2SMH1	D2SMH2	D2SMH3	D2SMH4	D2SMH5	WBMH1	WBMH2	WBMH3	WBMH4	WBMH5	WD1BMH1	WD1BMH2	WD1BMH3	WD1BMH4	WD1BMH5	WD1LMH1	WD1LMH2	WD1LMH3	WD1LMH4	WD1LMH5	WD1RMH1	WD1RMH2	WD1RMH3	WD1RMH4	WD1RMH5	WD1RoMH1	WD1RoMH2	WD1RoMH3	WD1RoMH4	WD1RoMH5	WD1SMH1	WD1SMH2	WD1SMH3	WD1SMH4	WD1SMH5	WD2BMH1	WD2BMH2	WD2BMH3	WD2BMH4	WD2BMH5	WD2LMH1	WD2LMH2	WD2LMH3	WD2LMH4	WD2LMH5	WD2RMH1	WD2RMH2	WD2RMH3	WD2RMH4	WD2RMH5	WD2RoMH1	WD2RoMH2	WD2RoMH3	WD2RoMH4	WD2RoMH5	WD2SMH1	WD2SMH2	WD2SMH3	WD2SMH4	WD2SMH5	WLMH1	WLMH2	WLMH3	WLMH4	WLMH5	WRMH1	WRMH2	WRMH3	WRMH4	WRMH5	WRoMH1	WRoMH2	WRoMH3	WRoMH4	WRoMH5	WSMH1	WSMH2	WSMH3	WSMH4	WSMH5
ASV21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1025	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV22	399547	177393	80984	161022	70786	0	124	224	0	0	868570	721910	383651	474222	297875	1001	12630	4432	8784	4892	1224	753	154	2281	166	212431	726111	1001186	462814	573589	1230	96	73	153	673	730954	2052104	1479103	1788837	620745	319359	85766	145183	125039	10507	515	4000	652	3196	81	2031757	300935	400974	382305	914577	593	0	882	1407	583	683010	272036	1138166	1522194	1675106	9634	7781	294951	153945	53287	127	2169	1090	242	1069	128806	118069	339943	626991	469026	295266	220244	662286	347650	174802	171	65	0	354	110	100353	251161	238883	461020	546792	6053	3181	25721	52361	13559	1711	725	0	9663	80	583441	244685	518888	856452	730842	167	455	752	127	330	312363	256329	1102405	202741	467238	6665	4365	717983	9895	52390	0	120	6765	2686	4232	0	150	0	975	168	416760	704832	252713	544283	294718	11553	11442	1722	14928	25714	0	256	280	72	0
ASV23	0	0	0	0	0	467	248	896	248	0	0	0	0	0	0	0	0	0	0	1761	0	0	0	0	0	0	0	0	0	0	820	193	0	0	673	0	0	0	0	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26516	0	0	0	0	0	0	0	513	129	167	141	0	0	0	0	0	0	0	0	0	0	1490	0	0	415	0	0	0	0	0	0	0	334	91	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV24	165615	280234	287028	241389	602644	0	0	299	0	0	396804	502869	358306	107513	232652	858	626	432	606	1957	0	565	154	0	663	150552	308062	528485	289525	662302	0	0	292	1687	168	84819	139220	109111	159467	67611	9634	16788	2013	3843	1812	258	7143	72	888	0	522973	384501	139315	128571	412099	0	92	661	101	583	44175	56325	104774	97952	73905	0	144	8938	8111	606	0	0	0	0	534	450821	323375	1035467	1053739	813944	741528	390527	317937	318963	117629	513	129	0	141	110	52510	33786	54423	148163	76394	1324	856	4892	1699	894	311	181	207	471	0	629419	386876	261313	255227	529298	0	0	1074	0	0	42413	52399	129709	21632	57144	952	1455	4294	2075	220	109	0	356	1719	0	296	300	0	487	84	72014	154096	149192	88180	113532	762	0	1230	974	4211	2033	0	0	0	1856
ASV25	0	0	0	0	8814	1963	2355	5004	2479	1311	0	3599	6460	6683	0	4290	1148	0	3029	0	5874	2258	921	2456	1326	0	0	0	0	10158	4306	2214	876	1840	5721	0	0	0	3514	0	4422	8029	0	4255	0	430	857	72	1154	163	4279	0	0	0	0	2075	3755	4408	4825	5100	0	0	0	0	0	438	432	0	0	727	319	660	818	7266	712	0	24379	0	0	0	3738	0	0	204457	6429	146846	39389	12912	21778	3028	8168	3230	4094	15596	80032	9269	1101	14044	7568	2980	3267	4171	8294	1178	321	0	11388	0	9004	0	9606	6465	6227	10164	15587	0	7081	0	4779	0	1047	679	12883	1756	2862	712	6532	7833	1074	3918	40620	368611	99789	41597	31734	5363	21047	5328	68830	5443	1650	0	1599	2758	13083	1679	1026	280	2011	1414
ASV26	2957	5325	6808	4018	0	0	0	0	0	0	449	0	0	581	672	0	104	0	0	783	0	0	0	0	0	1657	0	3737	0	5418	0	0	0	0	0	0	0	3151	0	1065	0	1825	503	0	1087	0	0	0	0	0	1126	980	1109	1705	3790	0	0	441	0	146	243	0	0	0	0	0	0	2234	2071	121	0	0	0	0	0	0	4541	8839	0	0	0	0	2365	0	1778	0	0	0	0	0	0	0	0	2183	1399	378	245	0	309	0	0	544	0	943	0	2378	3254	1958	2205	9742	0	0	0	0	0	0	0	0	252	0	0	388	1074	0	220	0	0	0	0	157	0	150	0	0	0	0	752	0	0	32660	0	0	0	0	0	88	0	0	0	0
ASV27	214412	392394	53034	175660	213735	93	124	0	124	0	428674	177392	110573	362640	223238	572	1044	0	1969	0	0	0	0	877	829	131492	162741	425991	271220	361625	0	385	0	613	841	160376	359188	721235	260067	225193	10740	0	43656	7000	0	515	0	0	710	163	540541	5146	78864	158279	582070	198	0	1102	0	0	132524	59440	51909	20258	144597	1533	0	13001	5178	1938	0	0	1227	0	0	312815	473948	276714	389544	207266	729817	393965	269251	790600	44453	0	0	0	495	0	0	93906	83079	178107	107735	946	979	0	3089	0	1244	1088	0	707	321	337170	316269	319521	207085	482105	0	182	107	64	247	24949	52871	60230	121494	990901	666	1261	0	0	0	0	0	890	2471	0	0	0	0	0	0	115682	619140	223027	595145	143341	1777	1254	0	2758	3609	442	342	420	72	265
ASV28	13013	64234	69876	64294	27268	0	0	149	0	0	108179	119804	13915	57825	208109	28170	12944	7891	202337	359100	0	188	0	0	0	72376	79131	37368	68034	306772	0	0	73	0	337	56058	98011	142986	278957	282689	147992	240328	151348	202863	19686	0	0	0	89	81	67342	13233	36492	50893	26093	0	0	661	101	146	774515	75259	230121	970467	155226	195089	28242	592542	544502	77145	191	0	0	0	9262	33352	15057	91785	18055	30869	16196	9396	2957	32091	16960	513	65	0	0	0	32673	4969	18542	106989	110254	17024	4038	22408	42630	17433	778	0	207	0	0	19554	27169	93631	30135	32472	84	0	107	0	82	46405	132177	487297	20626	76593	14376	23181	336848	2873	86289	0	0	356	215	157	197	450	0	325	0	69205	47106	19030	49480	24365	2793	22884	2829	8924	9774	707	0	0	0	530
ASV29	0	23297	9317	0	212909	0	0	75	0	0	0	80726	0	0	173144	0	0	0	606	3131	0	753	0	0	0	0	1430325	9075	5797	5122348	0	0	0	0	0	0	293476	0	9225	2149715	0	79197	755	4804	9179	0	12571	0	0	81	466216	178405	140424	40666	0	0	0	0	0	0	309466	36911	16266	377986	157451	40835	0	57487	11908	0	2295	0	0	0	0	0	0	233881	218298	10710	224003	38273	194547	0	742705	0	0	0	0	0	39285	8695	49607	1416435	0	3216	0	13886	0	44402	16489	181	0	0	0	2997798	0	228204	82503	0	0	0	0	0	0	923366	0	1027473	1761	2401	53316	776	212308	958	440	164	0	178	62308	157	0	0	0	0	0	0	0	121536	40635	0	0	0	1476	5355	0	0	0	0	144	0
ASV30	53825	0	87434	329219	250092	0	0	448	0	0	5877998	0	1901608	3847821	5521777	43327	0	32103	212181	76712	979	565	0	1930	1160	0	0	0	0	0	410	0	73	0	337	199373	0	643636	0	0	274662	0	128577	0	0	0	0	1014	0	163	11261	10293	0	68425	0	0	92	0	603	0	76456	81012	87551	949256	0	2737	1585	18485	332051	0	0	0	0	0	0	0	46367	0	298176	316254	0	0	0	0	36657	0	65	0	0	0	0	0	7947	764519	0	1135	0	0	0	154215	778	0	0	0	160	0	0	7120	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	325	0	98827	1013024	60387	2574908	248061	889	8934	3197	35049	13534	265	0	140	215	265
ASV31	6211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	153	168	0	0	0	0	0	0	4927	0	0	1087	0	0	0	89	0	0	0	3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	246	0	0	265	0	0	0	0
ASV32	76301	201023	829909	146958	57290	0	0	0	0	0	23790	173279	11182	16272	21853	91230	29436	68638	0	0	0	0	0	0	0	0	199569	439604	327051	416479	0	0	0	0	0	23155	47335	0	25040	20230	0	0	0	0	617633	0	0	0	0	0	0	183061	17636	0	0	0	0	0	0	0	5825	155552	144244	40754	71434	0	0	0	0	0	0	0	0	0	0	0	81262	302550	0	196241	25914	91444	3196715	242139	0	0	0	0	0	55	0	133406	181811	240179	0	0	0	0	0	0	0	0	0	0	0	0	133406	0	206350	0	0	0	0	0	0	0	0	18259	123506	0	0	0	0	129275	0	0	0	0	967	0	0	0	0	0	0	515843	60887	21313	0	9850	10664	3762	1230	0	0	0	0	0	0	0
ASV33	0	6656	0	4018	5233	187	124	1195	124	0	0	3599	0	0	3026	0	209	216	303	783	15420	5645	5219	702	497	829	1493	5071	0	0	615	385	73	153	337	0	0	0	5272	0	0	0	0	1235	0	11340	4286	2173	710	6177	0	0	0	0	0	198	641	441	302	437	485	0	4067	0	0	0	144	0	0	121	0	189	1636	484	356	8625	0	8159	0	0	0	0	2957	0	4924	7873	453	916	1343	1872	972	2484	3131	17780	3638	1324	0	1578	154	0	5444	12150	8916	2828	9860	0	0	0	5512	0	251	364	215	286	577	1996	0	0	0	480	381	0	4026	479	440	164	1438	7833	4727	14107	1380	3002	5729	3250	2525	2298	8018	2284	829	2851	381	0	123	974	451	15556	7010	4058	431	15025
ASV34	0	419353	0	0	0	0	124	0	0	0	0	7010855	0	0	0	0	89979	0	0	0	0	0	0	0	0	15470	115959	128118	196475	210609	0	0	0	0	0	0	878757	0	15601804	2264175	0	38869	0	481216	33696	344	286	0	1243	0	0	0	35827	0	17347	0	0	0	0	0	0	0	0	0	80826	0	0	0	0	18651	0	0	0	0	0	0	0	0	0	0	4485	34836	0	76580	0	513	0	0	0	0	4084	117258	0	0	1181731	0	3303	947	35062	0	0	363	0	11077	0	9513	0	0	100327	20349	0	0	0	0	0	35428	5429	208909	326499	4322	762	1164	0	55860	660	0	0	0	1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV35	24842	63569	0	161022	204646	0	0	0	0	0	0	14911	22115	38066	75309	0	0	0	303	14873	0	0	0	0	0	7735	0	0	10373	2492099	0	0	0	0	168	0	0	0	0	235840	5844	0	0	0	10628	0	0	0	0	0	15315	17889	57789	6575	676968	0	0	0	0	0	0	2157	10047	0	80579	0	0	0	0	0	0	0	0	0	0	51752	187620	5024363	141702	1807119	82226	587853	0	0	98070	0	0	0	0	0	0	73535	3131	235501	0	2081	25082	0	2471	17433	311	181	0	1178	0	3184351	0	0	43548	215832	0	0	0	0	0	1356731	0	0	10313	0	24373	0	1610	0	0	0	0	0	0	0	0	0	0	325	0	64863	109245	458233	0	690785	762	19279	984	0	93985	0	0	0	72	0
ASV36	0	5325	0	2296	0	0	0	373	0	175	0	8741	0	0	0	0	939	324	151	0	0	188	0	175	0	829	0	0	0	3386	820	193	73	0	673	0	0	0	0	0	0	912	377	0	242	0	0	0	0	0	0	0	0	974	3353	0	183	441	0	0	243	1198	0	0	0	0	0	1625	3969	121	0	0	0	0	178	0	3107	6119	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	378	0	0	0	298	467	0	207	0	0	0	3254	0	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	1610	0	220	0	0	178	0	313	0	0	185	325	0	0	0	0	0	518	0	0	0	0	150	0	0	0	72	0
ASV37	551558	233639	166269	439150	231638	0	0	0	0	0	221295	55017	27581	55500	17146	80219	0	2918	0	0	0	188	0	0	0	167956	584771	1866781	128136	163205	0	96	0	0	0	31442	148130	292669	220530	18101	168208	2798723	20633	0	0	0	0	0	0	0	629730	847177	237811	0	172449	0	0	0	0	0	136165	646894	64587	51002	51660	876	3170	25189	0	0	0	0	0	0	0	149507	32744	6795467	154286	280344	482890	582353	3750591	323096	647644	0	0	0	0	0	3890	613121	291139	437002	284869	0	81607	519477	2471	145573	0	0	0	0	0	353817	173915	215922	161147	0	0	0	0	0	0	237016	363251	67344	65400	0	4951	3492	23351	4628	0	0	0	0	0	0	0	0	0	0	0	160116	16537	322235	189352	24106	3047	0	1230	503825	0	0	0	0	0	0
ASV38	27504	743852	0	185419	0	0	0	0	0	0	23341	793895	0	513159	0	3003	5324	2054	11359	2153	0	0	0	0	0	0	0	0	41186	3933860	0	0	0	0	0	0	0	0	0	1689214	0	0	0	1098	8816	86	0	0	710	0	473649	7567496	96722	0	0	0	92	0	0	0	406068	2911862	8851	0	129025	33062	78098	0	0	0	2040	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188887	1702	0	0	3398	0	0	0	0	0	80	3191750	0	0	0	0	0	0	0	0	0	1094766	0	0	0	9124	51603	0	0	0	0	0	0	0	645	0	0	0	0	0	0	41114	0	0	0	0	0	0	0	0	5564	0	0	0	0	0
ASV39	15970	13646	0	10620	0	0	124	75	0	0	146333	383065	17394	256289	81025	0	209	0	909	978	0	0	0	351	0	22376	29861	39503	73525	3165237	410	0	0	0	337	247145	710022	570764	2279098	4849902	24007	6022	1887	11118	10266	1203	0	0	622	163	40766	6372	9761	8279	138921	0	92	0	0	146	287379	28042	164099	153959	1638277	0	0	28845	7076	727	0	0	409	0	0	0	16730	11558	71125	5985	28405	7792	15769	12399	4103	0	0	0	141	55	61067	159739	202280	77980	208475	757	245	1736	772	447	467	181	207	0	0	18233	41974	17445	26460	18834	0	91	107	0	82	378478	175843	321070	98101	121972	0	0	25498	0	0	0	0	178	215	157	0	150	0	487	0	4852	129040	14209	460249	6221	0	0	0	325	1805	0	0	0	72	0
ASV40	28391	802761	0	198909	0	0	0	224	0	0	19302	958947	3976	521295	0	1573	5428	0	12267	3523	0	0	0	0	0	0	729098	0	43932	1774944	0	0	0	0	168	1950	2523225	0	0	440271	948	97628	0	961	9662	0	0	0	888	0	13964	8020124	0	269318	0	0	92	0	201	146	146602	3080596	5980	1204742	0	0	89193	5891	52811	0	0	471	0	0	0	0	0	0	12584	0	0	7792	0	0	1100927	342	0	0	0	0	0	0	0	1138201	11193	1135	0	789	1081	13708	778	0	0	0	80	0	0	0	2940	9742	0	0	0	0	82	0	0	165989	0	0	0	0	187615	798	0	0	0	0	0	0	0	0	0	325	0	56692	0	0	0	0	0	0	246	1623	4962	0	0	0	0	0
ASV41	2662	0	0	0	3030	0	0	0	0	0	898	1543	0	1162	1345	0	0	0	151	0	23497	38575	13969	175	166	0	0	0	10983	0	205	0	73	0	168	0	1671	6696	0	0	3001	0	0	0	0	0	6571	10358	178	81	0	5146	9428	1218	0	0	0	441	101	0	485	5752	455936	56483	989	109	288	28642	7939	242	0	18386	1908	242	2672	0	5736	6799	3283	0	1495	0	1971	0	6018	0	0	0	0	0	0	745	0	3743	0	378	122	947	618	894	6689	1632	23845	707	160	3699	8785	0	2940	0	0	0	0	0	82	0	1652	8299	503	480	190	388	2684	0	440	0	0	15132	1074	684639	0	150	0	0	0	511	752	0	1106	518	127	0	246	0	301	0	15474	630	72	0
ASV42	7394	0	0	5741	5990911	0	124	224	0	0	0	3085	497	0	587681	429	0	0	303	2320939	0	0	0	0	2817	3039	0	4886621	6102	0	0	0	0	0	337	0	2784	2316933	0	0	0	6752	472286	0	0	0	0	72	0	0	1577	47542	0	0	3790	0	0	0	0	146	0	12943	0	0	0	328	0	5281	0	0	0	0	0	0	0	0	8843	0	0	0	14950	0	2562	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	6996	0	2756	0	0	182	0	0	0	0	0	0	0	0	0	582	2416	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	123	0	0	0	0	0	0	0
ASV43	7098	0	0	4305	5233	0	0	0	0	0	0	2571	0	1162	0	0	209	0	303	1174	0	0	0	0	0	0	0	0	0	4740	0	0	0	0	0	0	3341	0	0	0	1737	2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1214	0	0	0	2472	0	0	2641	0	0	0	0	0	0	0	8625	0	0	0	0	0	0	0	0	4103	0	65	0	0	0	389	0	0	0	0	378	856	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1258	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	2851	0	0	0	974	0	0	0	0	0	0
ASV44	0	0	0	235936	0	0	0	0	0	0	0	0	16151	202823	0	0	0	1189	12419	0	0	0	0	0	0	0	624585	0	0	1917156	0	0	146	0	337	0	2302700	0	0	613292	0	93796	3145	0	11473	0	857	0	0	81	0	0	0	516477	30612	0	0	0	201	0	21359	0	0	2456435	50177	0	0	0	61267	81263	0	0	273	484	0	30476	0	23796	0	70559	0	0	0	0	1681687	0	0	0	0	0	0	0	1926	2361868	25745	0	0	0	618	45445	1556	0	0	0	0	0	29447	0	456615	0	0	0	0	0	0	0	128401	181877	453024	0	0	1649	168558	24419	1101	0	0	0	0	0	0	0	0	0	0	76355	0	0	0	13479	0	0	615	0	0	0	0	0	0	0
ASV45	0	0	11825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV46	603312	0	67726	198622	474293	0	124	0	0	0	101894	0	53920	0	71275	0	0	0	0	7436	0	941	0	0	0	547238	0	736410	1330169	2064108	0	96	146	0	0	0	0	0	683554	0	22112	38139	0	0	4469	0	0	0	0	0	1193243	101700	413840	118101	796210	0	0	0	0	0	0	36192	259544	110584	229626	0	0	46924	0	10536	0	0	5043	0	0	131681	0	201926	0	201911	1029568	386173	1014323	2228120	109833	0	0	0	212	0	135943	0	609731	77980	309774	4351	0	0	9113	0	0	0	1244	0	0	1753230	641486	964794	0	671743	167	0	0	0	0	362760	463801	246612	0	0	0	0	57439	1277	0	493	180	0	0	5172	0	0	0	0	253	34730	0	53537	0	57803	0	7210	0	0	7669	0	0	0	0	88
ASV47	6802	0	0	0	9916	0	0	0	0	0	4040	16454	0	11333	14120	2431	2505	1946	3938	9589	0	376	154	2281	0	0	5474	8274	0	0	0	0	0	153	0	8774	11694	17726	21526	12777	28745	40328	70201	14824	1932	0	0	0	178	0	0	0	0	5601	8309	0	458	0	0	146	13592	7190	22486	29076	19527	2846	1441	18282	54536	3633	0	0	0	0	0	0	15057	0	0	17955	0	0	0	0	0	0	0	0	0	0	3306	2733	15412	18715	20987	10214	0	36767	3861	4023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9980	14162	14228	4528	36976	3618	4753	35429	319	4182	0	0	0	0	0	0	0	0	0	0	5363	7266	2791	12716	4407	1270	4389	861	6815	1805	0	85	2939	0	0
ASV48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3545	0	0	0	0	377	0	0	0	571	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70245	0	0	0	0	7519	88	0	0	0	88
ASV49	0	0	0	35304	0	0	0	0	0	0	0	22110	42738	20340	0	0	0	1946	303	0	0	0	0	0	0	0	633046	417183	46678	346050	0	0	0	0	0	0	474462	116595	0	17036	1579	64051	0	0	0	0	0	72	0	0	32883	0	78864	67208	0	0	0	0	0	0	55097	0	55019	341046	0	438	0	135084	4660	0	0	0	0	0	0	0	308078	0	0	0	57309	0	0	0	45684	0	0	0	0	0	0	28818	0	47412	0	0	0	0	0	1937	311	1269	0	0	0	0	0	100574	40608	0	0	0	0	0	0	0	0	302337	0	0	0	0	18252	0	0	0	0	0	0	0	0	0	0	0	0	37028	26810	0	0	0	0	47022	0	0	0	0	0	0	0	0
ASV50	0	0	58409	0	0	0	0	0	0	0	0	0	0	0	0	1001	0	0	0	0	0	0	0	0	0	0	0	34165	0	0	205	0	0	0	0	0	0	16544	0	0	0	4380	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43287	0	0	0	0	0	0	0	0	0	0
ASV51	2070	0	2867	1722	4407	0	0	0	0	0	0	1543	0	0	0	143	104	0	0	0	0	0	0	0	0	1657	0	0	1220	0	0	0	0	153	168	0	0	0	0	0	0	2190	0	0	0	0	0	0	0	0	901	1470	0	2922	0	0	0	0	0	0	0	0	0	0	0	0	0	3250	0	0	0	0	0	0	0	0	3824	5439	0	0	0	0	2562	0	3009	0	0	0	0	0	0	0	0	0	1399	378	0	0	154	298	156	0	0	0	0	1850	8785	0	1837	12772	0	0	0	0	0	0	944	949	0	0	190	194	0	0	0	0	0	0	107	0	0	0	0	325	0	0	501	0	829	0	127	0	123	487	301	88	0	0	0	0
ASV52	11238	9652	0	9472	16250	93	0	0	0	0	3591	61702	3230	20922	44379	2431	2401	0	2878	22114	0	0	307	5088	3314	10773	43796	20819	10983	21670	0	0	73	0	0	27542	24503	50419	38219	27151	100451	44343	40636	26765	4469	0	0	0	266	894	9910	5881	9761	0	0	0	0	0	0	0	55097	25885	154770	89611	79590	13356	4035	51799	24852	3149	0	0	0	0	266107	0	18642	21076	24620	30869	10714	0	8870	17747	0	0	0	0	0	0	14197	28321	45754	50219	61563	27427	1591	37714	17145	3129	311	0	0	1650	0	29595	16432	0	9371	17319	0	0	0	0	0	21955	41541	72561	11068	44419	30657	5141	206135	6703	1761	0	0	8901	99586	0	0	0	0	0	84	27069	68153	6089	17968	15552	2793	14107	1476	7626	10526	0	0	70	0	0
ASV53	0	19304	0	32721	0	0	0	0	0	87	212766	223154	0	0	0	858	0	1189	1212	0	0	0	0	0	0	82320	98042	46443	62847	262754	615	0	0	153	0	164519	317422	136290	276321	278963	5686	0	0	0	1208	0	0	0	266	244	243919	35779	65221	76461	87609	99	0	0	0	0	83738	0	119127	101766	120127	657	576	11985	0	0	0	0	136	0	0	0	121654	0	1260547	0	178904	57066	186662	871556	0	0	65	0	778	0	0	133406	101622	9358	624305	3026	734	2840	9267	0	0	1088	415	7306	80	449736	185304	43256	432360	305672	0	273	0	0	330	280428	271435	191362	192428	177435	0	1261	26035	1436	1981	0	0	2136	2578	627	0	0	185	0	168	3575	726381	7358	1590279	0	0	627	123	1623	0	88	0	0	574	0
ASV54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144	731	0	0	0	0	0	0	0	0	0	3131387	169489	226373	0	0	0	0	0	0	0	999043	227675	136184	113927	0	44526	0	0	0	0	0	0	0	0	846622	45581	3090214	1042695	276531	0	0	0	101	146	122816	9827	2636824	1309844	106780	3394	0	558619	32446	3149	0	0	273	242	0	0	0	0	804802	0	349086	128342	0	1011345	73040	0	0	250	0	0	55622	0	114144	30880	293544	2270	0	0	10503	0	1244	0	0	6128	0	541691	134056	288548	197897	557873	0	0	107	0	0	277683	76238	249221	37983	105405	8283	0	64149	4628	4182	109	0	178	2901	0	0	0	0	0	0	0	128789	0	135725	0	0	470	0	0	0	0	0	0	3662	0
ASV55	27800	59242	16842	11481	28094	0	0	0	0	0	12568	139343	10188	77875	130110	3146	6263	24104	6512	138552	0	0	154	54737	0	11878	56238	68863	41492	62980	0	0	0	0	0	110898	54574	126049	180553	137352	222541	165876	75988	187078	19324	0	857	0	178	0	39865	45581	68659	170455	31050	0	0	0	0	0	263350	51531	329872	458541	298835	23647	33573	143819	161538	16713	0	377	0	0	86743	14951	23423	31275	52523	120643	20681	0	12221	265478	0	0	0	0	0	0	27616	40494	96324	167502	174335	14187	1713	46551	59466	8493	0	0	0	0	0	6606	19035	30795	15435	102612	0	0	0	0	0	76095	144923	385569	25657	59065	34465	9990	392945	6384	13428	0	0	1246	0	0	0	0	0	0	0	19919	44350	16492	43675	33178	2158	42163	1107	14117	8271	177	0	0	31237	88
ASV56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0
